geo	time	van	vab	msa	msam	msanc	msah	ip	champ	tis	t2is	is	is2	psal	psalh	psalnc	psalm	psalb	psalhb	psalncb	tp	tpb	tpm	tpbm	tph	tpbh	tooltip
DE	2000-01-01	1234462.1319622481	1500273	963543.5897644133	1034524.0663577397	864600	1036957.7464440569	-11975.895794456674	mdhim	0.21373214077653033	0.03859564225977539	57904	57904	0.7805371787572015	0.8400077406957419	0.7003860042475899	0.8380362909255908	0.6422455044944575	0.6911793696507614	0.5762951142891993	0.1725565626377182	0.2194628212427985	0.11505745046932879	0.1619637090744091	0.11308600069917776	0.1599922593042581	"<b>Allemagne</b>
2000
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 84%"
DE	2000-01-01	1081190.511415457	1287717	883867.8718156953	948558.5341813627	793692	956410.0514527785	-13589.417109939128	mdhimfi	0.24231380695587337	0.03713082921169791	47814	47814	0.8174950320814103	0.8845897567124223	0.7340907930841218	0.8773278383099599	0.6863836322854286	0.7427175780491976	0.6163559229240586	0.1382814943538767	0.18250496791858972	0.07844868812532718	0.1226721616900402	0.07118676972286463	0.11541024328757765	"<b>Allemagne</b>
2000
NA
Part des salaires dans la VAN : 88.5%"
DE	2000-01-01	1574829.913690609	1915495	1247255.1097644134	1328050.48	1134630	1328050.48	-17573.27741943952	tb	0.1767657319976481	0.03022926188791931	57904	57904	0.791993534617002	0.8432977227919921	0.7204778053402594	0.8432977227919921	0.6511398410146795	0.6933197319752857	0.5923429713990378	0.17123805026932895	0.20800646538299808	0.11993386209433879	0.1567022772080079	0.11993386209433879	0.1567022772080079	"<b>Allemagne</b>
2000
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 84.3%"
ES	2000-01-01	425847.99999999994	494990	292629.67190702696	325115.79077843635	240878	326069.37101683597	2142	md	0.134568570681121	0.03621689327057112	17927	17927	0.6871692996257515	0.7656942641901242	0.5656431402754035	0.7634550139449672	0.5911829974484878	0.6587393099190609	0.48663205317279135	0.2707335201597119	0.31283070037424854	0.19444780584049615	0.2365449860550328	0.19220855559533914	0.2343057358098758	"<b>Espagne</b>
2000
Branches marchandes
Part des salaires dans la VAN : 76.6%"
ES	2000-01-01	403153.99999999994	469607	276601.42190702696	308473.46311456786	225828	310337.0743945731	2122	mdhfi	0.11497197622723034	0.030983354166356124	14550	14550	0.686093705896573	0.7697730256789543	0.5601531920804458	0.7651504465156439	0.5890061730490112	0.660844225905008	0.4808872099436337	0.2778158671201898	0.31390629410342696	0.1987591265011189	0.2348495534843561	0.1941365473378085	0.23022697432104566	"<b>Espagne</b>
2000
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 77%"
ES	2000-01-01	408073	458326	290081.7351807546	321966.5276560453	239288	323127.1270324417	-277.00000000000006	mdhi	0.15193497609728102	0.039114080370740476	17927	17927	0.7108574573195351	0.79183657588824	0.5863852791044739	0.7889924784439188	0.6329157306824282	0.7050159210527915	0.5220912625511099	0.24521167736960148	0.28914254268046496	0.1670766562452177	0.2110075215560812	0.1642325588008966	0.2081634241117601	"<b>Espagne</b>
2000
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 79.2%"
ES	2000-01-01	385379	432943	274053.4851807546	305324.1999921768	224238	307394.8304101789	-297.00000000000006	mdhifi	0.13069780116107463	0.033607195404475876	14550	14550	0.7111271895478337	0.797642918815449	0.5818635680719499	0.7922699472264363	0.6330013077489522	0.7100122427436844	0.517938851072774	0.2511177693108482	0.28887281045216623	0.1699750116322457	0.2077300527735637	0.16460204004323295	0.20235708118455098	"<b>Espagne</b>
2000
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 79.8%"
ES	2000-01-01	409468	465308	292629.67190702696	325115.79077843635	240878	326069.37101683597	-97.00000000000004	mdhim	0.1534342393682213	0.03852716910089661	17927	17927	0.7146582197071003	0.7963244283236687	0.5882706340910645	0.7939956010687925	0.6288945642607197	0.7007602942928898	0.5176743146475024	0.2415605812736845	0.28534178029289964	0.16222319991199227	0.20600439893120745	0.15989437265711615	0.20367557167633132	"<b>Espagne</b>
2000
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 79.6%"
ES	2000-01-01	385379	432943	274053.4851807546	305324.1999921768	224238	307394.8304101789	-297.00000000000006	mdhimfi	0.13069780116107463	0.033607195404475876	14550	14550	0.7111271895478337	0.797642918815449	0.5818635680719499	0.7922699472264363	0.6330013077489522	0.7100122427436844	0.517938851072774	0.2511177693108482	0.28887281045216623	0.1699750116322457	0.2077300527735637	0.16460204004323295	0.20235708118455098	"<b>Espagne</b>
2000
NA
Part des salaires dans la VAN : 79.8%"
ES	2000-01-01	507421	588595	370125.9768732675	404000.2	316163	404000.2	2081.9999999999995	tb	0.13057283207893253	0.03045727537610751	17927	17927	0.7294258157886006	0.7961834453047864	0.623078272282779	0.7961834453047864	0.628829631364975	0.686380618251939	0.5371486336105471	0.23524454669147019	0.2705741842113994	0.1684869171752844	0.20381655469521362	0.1684869171752844	0.20381655469521362	"<b>Espagne</b>
2000
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 79.6%"
FR	2000-01-01	826634.0147112929	1050162.9	592852.1592703245	611992.5764503143	537686.4	608436.4407510058	42741.587853025485	md	0.1678017309170754	0.03735515699516714	39229	39229	0.7171881978234126	0.7360408958776103	0.6504527885751112	0.7403428428529601	0.5645335207236178	0.5793733912624468	0.5120028521289413	0.2353554922475785	0.2828118021765874	0.212200847218031	0.2596571571470399	0.21650279419338078	0.26395910412238965	"<b>France</b>
2000
Branches marchandes
Part des salaires dans la VAN : 73.6%"
FR	2000-01-01	784039.4049465774	997779.8999999999	559468.82422487	578204.4634817032	505469.69999999995	575813.4288550109	39263.32119603581	mdhfi	0.13556539731144412	0.03051173911200256	30444.000000000004	30444	0.7135723290119466	0.7344189912167048	0.6446993567044522	0.7374686270023644	0.5607136646317189	0.5770946366578551	0.5065943902056956	0.24759798996956633	0.2864276709880534	0.22370169197914858	0.2625313729976356	0.22675132776480814	0.26558100878329516	"<b>France</b>
2000
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 73.4%"
FR	2000-01-01	729629.3874483987	892020.6	581295.7919139317	600093.1097876239	527118.8999999999	595391.8841987754	28326.985328831026	mdhi	0.26446470105880154	0.04397768392344303	39229	39229	0.7967000807722296	0.8160196045295435	0.7224474631475546	0.822462910774772	0.6516618471747533	0.6674642762720675	0.5909268238872509	0.14953426686391957	0.20329991922777035	0.1237714368613773	0.1775370892252281	0.13021474310660575	0.18398039547045653	"<b>France</b>
2000
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 81.6%"
FR	2000-01-01	687034.7776836832	839637.6	547912.456868477	566304.9968190126	494902.19999999995	562768.8723027806	24848.718671841343	mdhifi	0.21882901191993667	0.0362585000957556	30444	30444	0.7975032337020073	0.8191271978983927	0.7203451936866248	0.8242741346053727	0.6525582666479884	0.6702521091275339	0.5894235798873227	0.15818459901202062	0.20249676629799268	0.13141369810865527	0.17572586539462734	0.1365606348156352	0.18087280210160728	"<b>France</b>
2000
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 81.9%"
FR	2000-01-01	757483.8307373282	952008.7	592852.1592703245	611992.5764503143	537686.4	612342.8523953742	42737.18532883102	mdhim	0.23828343386444015	0.04120655620058934	39229	39229	0.7826598208614531	0.8083906580544763	0.7098321814693005	0.8079282376953262	0.6227381737901393	0.6432114038405051	0.564791477220744	0.1655516149367014	0.21734017913854692	0.14028319810282835	0.19207176230467385	0.13982077774367824	0.19160934194552376	"<b>France</b>
2000
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 80.8%"
FR	2000-01-01	687034.7776836832	839637.6	547912.456868477	566304.9968190126	494902.19999999995	567506.6316439013	24848.718671841343	mdhimfi	0.21882901191993667	0.0362585000957556	30444	30444	0.7975032337020073	0.826023150614344	0.7203451936866248	0.8242741346053727	0.6525582666479884	0.6758947332085906	0.5894235798873227	0.15818459901202062	0.20249676629799268	0.13141369810865527	0.17572586539462734	0.12966468209968401	0.17397684938565608	"<b>France</b>
2000
NA
Part des salaires dans la VAN : 82.6%"
FR	2000-01-01	1056493.5984425887	1320973.8	813063.2670885437	835410.76	748654.2	836653.3054130264	46813.82689286115	tb	0.16115083022643287	0.029697031084189557	39229	39229	0.7695865533753413	0.7919151679161748	0.708621615032609	0.7907390648003035	0.6155029472110224	0.6333610139830376	0.5667441700963334	0.19328212840576103	0.23041344662465865	0.17212961698079884	0.20926093519969646	0.1709535138649276	0.20808483208382522	"<b>France</b>
2000
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 79.2%"
IT	2000-01-01	745251.7811045626	935188.5	478537.0476843251	492857.4355842052	325221.6	495334.62494873756	22033.069647290347	md	0.10469612848872042	0.02985922089503881	27924	27924	0.6421145978008523	0.6646540639119112	0.4363915769754729	0.6613301008871455	0.511701167929594	0.5296628700510513	0.3477604782351365	0.32041618614626827	0.3578854021991476	0.3012006830599752	0.33866989911285456	0.2978767200352095	0.3353459360880888	"<b>Italie</b>
2000
Branches marchandes
Part des salaires dans la VAN : 66.5%"
IT	2000-01-01	696718.3811045625	879257.2	444364.30616125674	458159.87702974956	296667.6	463844.16163427697	18906.66964729035	mdhfi	0.07839778297396109	0.02250081091175597	19784	19784	0.6377961572605146	0.6657555968293937	0.42580705209710334	0.6575969422586392	0.5053860305735987	0.5275409307245673	0.33740707497191946	0.33380786448406047	0.36220384273948536	0.3140070794859359	0.34240305774136087	0.30584842491518144	0.3342444031706064	"<b>Italie</b>
2000
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 66.6%"
IT	2000-01-01	677239.3811045624	820274.7	474499.28701486904	488568.41986639064	323873.8	491348.9850221882	17197.769647290348	mdhi	0.1377329931969266	0.03404225438136761	27924	27924.000000000004	0.7006374706694865	0.7255174443943424	0.4782264721105985	0.7214117097997851	0.5784638816909373	0.59900541248217	0.39483577879459164	0.2581304321148192	0.2993625293305135	0.23735619298452057	0.2785882902002149	0.23325045838996325	0.2744825556056576	"<b>Italie</b>
2000
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 72.6%"
IT	2000-01-01	628705.9811045625	764343.4	440326.54549180064	453870.86131193495	295319.8	459858.52170772763	14071.369647290347	mdhifi	0.10502207916509822	0.025883653865526934	19784	19784	0.7003695824846435	0.7314365307926771	0.46972640451289777	0.7219127461051622	0.5760847094274649	0.6016386374340743	0.3863705763665912	0.26816260808678727	0.29963041751535646	0.2466194444662686	0.2780872538948378	0.2370956597787537	0.2685634692073229	"<b>Italie</b>
2000
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 73.1%"
IT	2000-01-01	701115.1403449671	860615.2	478537.0476843251	492857.4355842052	325221.6	495334.62494873756	18895.202154526207	mdhim	0.125457090885287	0.032446556835156994	27924.000000000004	27924	0.6825370330026994	0.7064954048845955	0.4638633247029616	0.7029621915477483	0.5560406644971239	0.5755587688304106	0.37789432489688773	0.2776349866940074	0.3174629669973006	0.25720982814895854	0.29703780845225175	0.2536766148121113	0.2935045951154045	"<b>Italie</b>
2000
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 70.6%"
IT	2000-01-01	628705.9811045625	764343.4	440326.54549180064	453870.86131193495	295319.8	459858.52170772763	14071.369647290347	mdhimfi	0.10502207916509822	0.025883653865526934	19784	19784	0.7003695824846435	0.7314365307926771	0.46972640451289777	0.7219127461051622	0.5760847094274649	0.6016386374340743	0.3863705763665912	0.26816260808678727	0.29963041751535646	0.2466194444662686	0.2780872538948378	0.2370956597787537	0.2685634692073229	"<b>Italie</b>
2000
NA
Part des salaires dans la VAN : 73.1%"
IT	2000-01-01	896369.2811045625	1116358.7999999998	622450.7425361708	637886.7	457191.89999999997	637886.7	29159.56964729035	tb	0.10194271678704932	0.025013463413375705	27924	27924	0.6944132911038048	0.7116338248606154	0.5100486034468065	0.7116338248606154	0.557572298920536	0.5713993565509584	0.40953849246317586	0.2744343695773039	0.3055867088961952	0.2572138358204933	0.28836617513938456	0.2572138358204933	0.28836617513938456	"<b>Italie</b>
2000
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 71.2%"
NL	2000-01-01	278340.58039256546	332040	202543.71397381165	199642.35870185844	168675	199713.45497630333	-1442.5955217895166	md	0.2302733717720222	0.05256595590892663	17454	17454	0.7276830194438354	0.7175146889994691	0.6060021853877882	0.7172592599335936	0.6099979339049864	0.60147408437629	0.5079960245753523	0.20960963125272034	0.27231698055616455	0.2200333907629621	0.2827407400664063	0.2197779616970867	0.2824853110005309	"<b>Pays-Bas</b>
2000
Branches marchandes
Part des salaires dans la VAN : 71.8%"
NL	2000-01-01	251662.00580544036	302251	188395.21204330973	185547.5259092032	155153	185854.3857819905	-1513.8802875461733	mdhfi	0.22496793584187275	0.047090001356488484	14233	14233	0.7486041106616541	0.7385079252911715	0.6165134045698921	0.7372885919563472	0.6233071587631132	0.6149008135026535	0.5133250179486586	0.1948398750347663	0.25139588933834583	0.2061553937400733	0.26271140804365284	0.204936060405249	0.2614920747088285	"<b>Pays-Bas</b>
2000
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 73.9%"
NL	2000-01-01	261056.29961316905	299509	199565.091022992	196690.0025326931	166003	196844.83127962085	-2567.3534970799465	mdhi	0.2838454536863373	0.05827537736762501	17454	17454	0.7644523090180387	0.7540321056082684	0.6358896538638669	0.7534390199514305	0.666307493340741	0.6572250960058658	0.5542504565806036	0.16868854977041728	0.23554769098196127	0.17970183883702553	0.2465609800485695	0.1791087531801876	0.24596789439173156	"<b>Pays-Bas</b>
2000
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 75.4%"
NL	2000-01-01	234377.72502604398	269720	185416.58909249006	182595.16974003782	152481	182985.76208530806	-2638.638262836603	mdhifi	0.2906999547419789	0.05276953878095803	14233	14233	0.7911015821656543	0.7807301741877337	0.6505780358737434	0.7790636662240318	0.6874410095376319	0.6784286003459442	0.5653307133323446	0.1481716572242304	0.2088984178343457	0.16020957316585296	0.22093633377596825	0.15854306520215103	0.21926982581226634	"<b>Pays-Bas</b>
2000
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 78.1%"
NL	2000-01-01	273253.29961316905	317823	202543.71397381165	199642.35870185844	168675	199713.45497630333	-1958.3534970799465	mdhim	0.24684064886225265	0.05491735966245363	17454	17454	0.7412306247007542	0.7308729858304643	0.6172844032946161	0.7306128013256641	0.6372846331883207	0.628379491025833	0.5307199290170944	0.19489457479470018	0.25876937529924576	0.20551239816979033	0.2693871986743359	0.20525221366499005	0.26912701416953566	"<b>Pays-Bas</b>
2000
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 73.1%"
NL	2000-01-01	234377.72502604398	269720	185416.58909249006	182595.16974003782	152481	182985.76208530806	-2638.638262836603	mdhimfi	0.2906999547419789	0.05276953878095803	14233	14233	0.7911015821656543	0.7807301741877337	0.6505780358737434	0.7790636662240318	0.6874410095376319	0.6784286003459442	0.5653307133323446	0.1481716572242304	0.2088984178343457	0.16020957316585296	0.22093633377596825	0.15854306520215103	0.21926982581226634	"<b>Pays-Bas</b>
2000
NA
Part des salaires dans la VAN : 78.1%"
NL	2000-01-01	338584.7002027671	406234	265762.5182633559	262430.8	226870	262430.8	-1485.601318187662	tb	0.23967971756904927	0.04296538448283502	17454	17454	0.7849218175074053	0.7750816851524565	0.6700539033929622	0.7750816851524565	0.6542104261665835	0.6460089505063584	0.5584712259436679	0.16352830445750516	0.2150781824925947	0.173368436812454	0.22491831484754354	0.173368436812454	0.22491831484754354	"<b>Pays-Bas</b>
2000
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 77.5%"
BE	2001-01-01	147420.47816995348	189835.5	116987.0056374868	113078.18352781197	95831	113284.55313317053	2948.5969773915763	md	0.266942919225969	0.042794946150746305	8124	8124	0.7935600744871991	0.7684451613470592	0.6500521582186253	0.7670452906647742	0.6162546290735231	0.5967511510395607	0.5048107440389179	0.1513322491516222	0.20643992551280085	0.17784703297404714	0.23295470933522577	0.17644716229176208	0.23155483865294074	"<b>Belgique</b>
2001
Branches marchandes
Part des salaires dans la VAN : 76.8%"
BE	2001-01-01	136615.67816995346	176111.3	107942.03061856174	104173.43811486737	87545	104661.35371929321	2592.696977391576	mdhfi	0.22435234263342835	0.03652803653144347	6433	6433	0.7901145173416996	0.7661006051523	0.6408122491701995	0.7625291585148295	0.6129193902864936	0.5942909609962178	0.4971004132046042	0.16279718293916295	0.20988548265830045	0.19038254176603303	0.23747084148517053	0.18681109512856245	0.23389939484769998	"<b>Belgique</b>
2001
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 76.6%"
BE	2001-01-01	137508.87816995347	169568	116383.98650168433	112495.87972761925	95340.1	112690.54256859647	997.5969773915758	mdhi	0.38457001946205166	0.047909983015663335	8123.999999999999	8124	0.846374343610309	0.8195146674770855	0.6933377776681796	0.8180990291301808	0.6863558366064607	0.6645743452101603	0.5622529014908474	0.09454583472203705	0.15362565638969097	0.12282114920216529	0.1819009708698192	0.12140551085526065	0.18048533252291457	"<b>Belgique</b>
2001
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 82%"
BE	2001-01-01	126704.07816995347	155843.8	107339.01148275928	103591.13431467465	87054.1	104067.34315471916	641.696977391576	mdhifi	0.3321961191207278	0.041278510919266605	6433	6433	0.847163035579494	0.821341701528575	0.6870662827697678	0.8175832681227793	0.6887602296835632	0.6677669766440446	0.5585984171330526	0.10206511798182118	0.15283696442050604	0.1316448854385359	0.18241673187722074	0.12788645203274016	0.178658298471425	"<b>Belgique</b>
2001
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 82.1%"
BE	2001-01-01	141455.36417513416	177376.6	116987.0056374868	113078.18352781197	95831	113284.55313317053	1621.4969773915761	mdhim	0.33202063748985444	0.04580085535521596	8124	8124	0.8270241734533772	0.8008501748503104	0.6774645879201358	0.7993912722023836	0.6595402417088093	0.6386668429385304	0.540268558535906	0.11554428234627859	0.17297582654662277	0.14317718359727227	0.20060872779761646	0.14171828094934544	0.1991498251496896	"<b>Belgique</b>
2001
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 80.1%"
BE	2001-01-01	126704.07816995347	155843.8	107339.01148275928	103591.13431467465	87054.1	104067.34315471916	641.696977391576	mdhimfi	0.3321961191207278	0.041278510919266605	6433	6433	0.847163035579494	0.821341701528575	0.6870662827697678	0.8175832681227793	0.6887602296835632	0.6677669766440446	0.5585984171330526	0.10206511798182118	0.15283696442050604	0.1316448854385359	0.18241673187722074	0.12788645203274016	0.178658298471425	"<b>Belgique</b>
2001
NA
Part des salaires dans la VAN : 82.1%"
BE	2001-01-01	189973.5781699535	236804.4	159504.55641021839	155108.12	135709.4	155108.12	2030.296977391576	tb	0.26663146798942816	0.03430679497509337	8123.999999999999	8124	0.8396144239991258	0.8164720667693995	0.7143593404267626	0.8164720667693995	0.6735709151106077	0.6550052279433997	0.5730864798120305	0.11762173442743115	0.16038557600087425	0.14076409165715742	0.18352793323060052	0.14076409165715742	0.18352793323060052	"<b>Belgique</b>
2001
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 81.6%"
DE	2001-01-01	1325189.5955734116	1631194	976551.8701073367	1040808.4059306328	875892	1043358.1228798411	-10856.838371807055	md	0.09564082589003876	0.020441468028940764	33344	33344	0.7369148334467426	0.7873274332706924	0.6609559891850797	0.7854033939047593	0.5986730395693809	0.6396284702370418	0.5369637210534124	0.23792348394468552	0.2630851665532575	0.18943492348666874	0.2145966060952407	0.18751088412073558	0.21267256672930754	"<b>Allemagne</b>
2001
Branches marchandes
Part des salaires dans la VAN : 78.7%"
DE	2001-01-01	1250119.0154743993	1547917	908223.6099867509	967966.8236466665	814634	975833.5882621648	-11200.06505465534	mdhfi	0.07993672790372534	0.01765598543074338	27330	27330.000000000004	0.7265097152706658	0.7805925485357507	0.6516451553141602	0.7742997359970076	0.5867392179210842	0.6304172563917606	0.5262775717302672	0.25162836625461305	0.27349028472933423	0.2038383455282712	0.22570026400299237	0.1975455329895282	0.21940745146424936	"<b>Allemagne</b>
2001
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 78.1%"
DE	2001-01-01	1191143.5955734118	1414115	963556.4532275412	1026630.4930723573	864749	1029175.385938431	-12979.838371807056	mdhi	0.14651091294659424	0.023579411858300068	33344	33344	0.8089339159513248	0.8640229354068685	0.7259821596771574	0.8618864231714577	0.6813847906482438	0.7277876169465928	0.6115125007513533	0.16307281764157305	0.19106608404867514	0.1101203104214402	0.1381135768285423	0.10798379818602943	0.13597706459313155	"<b>Allemagne</b>
2001
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 86.4%"
DE	2001-01-01	1116073.0154743993	1330838	895228.1931069555	953788.9107883911	803491	961650.8513207547	-13323.06505465534	mdhifi	0.12375205226468056	0.02053593299860689	27330	27329.999999999996	0.8021233205127074	0.8616379376505168	0.7199269123610763	0.854593648949547	0.6726800655729364	0.722590466548712	0.6037481646902177	0.1733890343054197	0.19787667948729257	0.12091870586858014	0.14540635105045302	0.11387441716761035	0.1383620623494832	"<b>Allemagne</b>
2001
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 86.2%"
DE	2001-01-01	1276648.0228740717	1552584	976551.8701073367	1040808.4059306328	875892	1043358.1228798411	-11625.632359249415	mdhim	0.11111105454896755	0.021476454736104454	33344	33344	0.7649343065670212	0.8172637282835143	0.6860873038663671	0.81526653179433	0.6289848859110597	0.6720139605199081	0.5641511183935941	0.2089472963473562	0.2350656934329788	0.15861507112004747	0.18473346820567008	0.15661787463086307	0.18273627171648568	"<b>Allemagne</b>
2001
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 81.7%"
DE	2001-01-01	1116073.0154743993	1330838	895228.1931069555	953788.9107883911	803491	961650.8513207547	-13323.06505465534	mdhimfi	0.12375205226468056	0.02053593299860689	27330	27329.999999999996	0.8021233205127074	0.8616379376505168	0.7199269123610763	0.854593648949547	0.6726800655729364	0.722590466548712	0.6037481646902177	0.1733890343054197	0.19787667948729257	0.12091870586858014	0.14540635105045302	0.11387441716761035	0.1383620623494832	"<b>Allemagne</b>
2001
NA
Part des salaires dans la VAN : 86.2%"
DE	2001-01-01	1627332.5011557133	1980333	1267280.3157103953	1340675.16	1152305	1340675.16	-17170.075103810726	tb	0.0926087976907004	0.016837572266886428	33344	33344	0.778747007640041	0.8238483278911147	0.7080943809465158	0.8238483278911147	0.6399329384050033	0.676994808448882	0.5818743615341461	0.20076301875203348	0.221252992359959	0.15566169850095976	0.1761516721088853	0.15566169850095976	0.1761516721088853	"<b>Allemagne</b>
2001
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 82.4%"
ES	2001-01-01	463393	538940	310837.77952674765	351717.5455715284	256737	352845.87154372624	2718.9999999999995	md	0.11820637762548246	0.03346012543140238	18033	18033	0.6707865235917411	0.7614397963364277	0.5540372858459235	0.7590048739871521	0.5767576715900613	0.6547034392394817	0.4763739933944409	0.29029834389654646	0.329213476408259	0.20207999350113537	0.2409951260128479	0.19964507115185978	0.2385602036635723	"<b>Espagne</b>
2001
Branches marchandes
Part des salaires dans la VAN : 76.1%"
ES	2001-01-01	436545	509153	293947.23460601957	334046.03085839195	240880	336228.16955133085	2671.9999999999995	mdhfi	0.10542240937973771	0.02952550608559706	15033	15033	0.6733492185365073	0.7702027730275937	0.5517873300576115	0.7652041160897317	0.5773259405444328	0.6603676489215047	0.47309944162167367	0.29221446905583714	0.32665078146349275	0.20035957150261266	0.23479588391026823	0.19536091456475083	0.2297972269724064	"<b>Espagne</b>
2001
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 77%"
ES	2001-01-01	444089	498954	308037.97512260254	348126.75221102376	254984	349513.2156045628	77.00000000000006	mdhi	0.13254585929250043	0.036141608244447385	18033	18033	0.6936401827620197	0.7870341656842722	0.5741731950127115	0.7839121261977301	0.6173674830196823	0.7004918601806234	0.5110370895914252	0.2657530920094789	0.30635981723798034	0.1754811485737684	0.2160878738022699	0.17235910908722626	0.21296583431572774	"<b>Espagne</b>
2001
Branches marchandes hors services immobiliers (-LOPQ)
Part des salaires dans la VAN : 78.7%"
ES	2001-01-01	417241	469167	291147.43020187446	330455.23749788734	239127	332895.5136121673	30.000000000000057	mdhifi	0.11922098822380613	0.03204189552973675	15033	15033.000000000002	0.6977919959972162	0.7978494769501735	0.5731148185341326	0.7920008759874685	0.6205624653947837	0.7095458836878282	0.5096841849490693	0.266178467116428	0.30220800400278386	0.17196958712617566	0.2079991240125315	0.16612098616347068	0.20215052304982653	"<b>Espagne</b>
2001
Branches marchandes hors services immobilier et financiers (-KLOPQ)
Part des salaires dans la VAN : 79.8%"
ES	2001-01-01	446098	507009	310837.77952674765	351717.5455715284	256737	352845.87154372624	293.00000000000006	mdhim	0.13332079407312528	0.035567415963030244	18033	18033	0.6967925871148215	0.7909604426465177	0.5755170388569327	0.7884311195556322	0.6130813842096445	0.6959361106878305	0.5063756264681692	0.2627835598304685	0.3032074128851785	0.17114502738965792	0.2115688804443679	0.16861570429877237	0.2090395573534823	"<b>Espagne</b>
2001
Branches marchandes hors imm. des ménages (-LmOPQ)
Part des salaires dans la VAN : 79.1%"
ES	2001-01-01	417241	469167	291147.43020187446	330455.23749788734	239127	332895.5136121673	30.000000000000057	mdhimfi	0.11922098822380613	0.03204189552973675	15033	15033.000000000002	0.6977919959972162	0.7978494769501735	0.5731148185341326	0.7920008759874685	0.6205624653947837	0.7095458836878282	0.5096841849490693	0.266178467116428	0.30220800400278386	0.17196958712617566	0.2079991240125315	0.16612098616347068	0.20215052304982653	"<b>Espagne</b>
2001
NA
Part des salaires dans la VAN : 79.8%"
ES	2001-01-01	550605	638972	393360.9406369299	436027.12	336896	436027.12	2673	tb	0.11468159797606432	0.02822189391710435	18033	18033	0.7144158528108715	0.7919054857838196	0.6118651301749893	0.7919054857838196	0.6156153018237573	0.6823884614662301	0.5272468903175725	0.2528329008328477	0.28558414718912856	0.17534326785989957	0.2080945142161804	0.17534326785989957	0.2080945142161804	"<b>Espagne</b>
2001
Toutes branches (marchandes et non marchandes)
Part des salaires dans la VAN : 79.2%"
FR	2001-01-01	862259.2915458035	1093934.9	619751.6323651825	641458.0175106806	563177.6	638013.5608109933	40873.67711405857	md	0.1818540500906544	0.04031409912966485	44101	44101	0.7187532085089292	0.73993236960915	0.6531418165298875	0.7439270574408257	0.5665342904456038	0.5832280886284854	0.5148182035329525	0.23010092338341778	0.2812467914910708	0.20492707445152136	0.2560729425591744	0.208921762283197	0.26006763039085	"<b>France</b>
2001
Branches marchandes
Part des salaires dans la VAN : 74%"
FR	2001-01-01	823857.8485832436	1045027.4	585811.4491304101	607080.5977635866	530377	604778.5654207367	37243.89002274712	mdhfi	0.148655892638324	0.03386227002277643	35387	35387	0.7110588921836545	0.734081208864795	0.6437724674372755	0.7368754194762598	0.5605704205750108	0.5787202952006203	0.5075244917023228	0.24598830951400047	0.2889411078163455	0.2201717822213951	0.26312458052374016	0.22296599283285992	0.265918791135205	"<b>France</b>
2001
Branches marchandes hors services financiers (-KOPQ)
Part des salaires dans la VAN : 73.4%"
